
🇨🇳 电信频道,#genre#
吉林卫视,https://live.v1.mk/api/bestv.php?id=jlwshd8m/8000000
山东卫视,https://live.v1.mk/api/bestv.php?id=sdws8m/8000000
江西卫视,https://live.v1.mk/api/bestv.php?id=jxws8m/8000000
河南卫视,https://live.v1.mk/api/bestv.php?id=hnwshd8m/8000000
河北卫视,https://live.v1.mk/api/bestv.php?id=hbwshd8m/8000000
甘肃卫视,https://live.v1.mk/api/bestv.php?id=gswshd8m/8000000
重庆卫视,https://live.v1.mk/api/bestv.php?id=cqws8m/8000000
东南卫视,https://live.v1.mk/api/bestv.php?id=dnwshd8m/8000000
云南卫视,https://live.v1.mk/api/bestv.php?id=ynwshd8m/8000000
贵州卫视,https://live.v1.mk/api/bestv.php?id=gzwshd8m/8000000
海南卫视,https://live.v1.mk/api/bestv.php?id=hainanwshd8m/8000000

河北卫视,http://183.196.25.171:808/hls/16/index.m3u8
湖南卫视,http://183.196.25.171:808/hls/27/index.m3u8
浙江卫视,http://183.196.25.171:808/hls/28/index.m3u8
江苏卫视,http://183.196.25.171:808/hls/29/index.m3u8
安徽卫视,http://183.196.25.171:808/hls/30/index.m3u8
北京卫视,http://183.196.25.171:808/hls/31/index.m3u8
天津卫视,http://183.196.25.171:808/hls/32/index.m3u8
辽宁卫视,http://183.196.25.171:808/hls/33/index.m3u8
山东卫视,http://183.196.25.171:808/hls/34/index.m3u8
河南卫视,http://183.196.25.171:808/hls/36/index.m3u8
四川卫视,http://183.196.25.171:808/hls/37/index.m3u8
江西卫视,http://183.196.25.171:808/hls/38/index.m3u8
贵州卫视,http://183.196.25.171:808/hls/39/index.m3u8
深圳卫视,http://183.196.25.171:808/hls/40/index.m3u8
湖北卫视,http://183.196.25.171:808/hls/41/index.m3u8
东方卫视,http://183.196.25.171:808/hls/42/index.m3u8
重庆卫视,http://183.196.25.171:808/hls/43/index.m3u8
东南卫视,http://183.196.25.171:808/hls/44/index.m3u8
广东卫视,http://183.196.25.171:808/hls/45/index.m3u8
广西卫视,http://183.196.25.171:808/hls/46/index.m3u8
吉林卫视,http://183.196.25.171:808/hls/47/index.m3u8
黑龙江卫视,http://183.196.25.171:808/hls/79/index.m3u8


湖南卫视20M1080,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308827/index.m3u8
湖南卫视12M1080,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040382/index.m3u8
湖南卫视12M1080,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308822/index.m3u8
湖南卫视12M1080,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001006000000000049/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000035/index.m3u8
湖南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001242/index.m3u8
浙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001250/index.m3u8
浙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000042/index.m3u8
江苏卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001244/index.m3u8
江苏卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000043/index.m3u8
安徽卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007224/index.m3u8
安徽卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063659/index.m3u8
北京卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047443/index.m3u8
北京卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000062/index.m3u8
东方卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182568/index.m3u8
东方卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047445/index.m3u8
东方卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000064/index.m3u8
深圳卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047446/index.m3u8
深圳卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000065/index.m3u8
东南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040459/index.m3u8
东南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000062999/index.m3u8
甘肃卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000045000000287932/index.m3u8
甘肃卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000050000000133802/index.m3u8
广东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040391/index.m3u8
广东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000062997/index.m3u8
广东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000014000000153735/index.m3u8
广西卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000090000000215605/index.m3u8
贵州卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040424/index.m3u8
贵州卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000062998/index.m3u8
贵州卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007221/index.m3u8
海南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000057000000208265/index.m3u8
河北卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007223/index.m3u8
河北卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063290/index.m3u8
河南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182260/index.m3u8
河南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000057000000208264/index.m3u8
黑龙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182571/index.m3u8
黑龙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047449/index.m3u8
黑龙江卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000068/index.m3u8
湖北卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047447/index.m3u8
湖北卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000066/index.m3u8
吉林卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000057000000208223/index.m3u8
江西卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000000000000020000000000182287/index.m3u8
辽宁卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007225/index.m3u8
辽宁卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063293/index.m3u8
青海卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000090000000215609/index.m3u8
山东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047448/index.m3u8
山东卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000067/index.m3u8
陕西卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000090000000215607/index.m3u8
四川卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308823/index.m3u8
天津卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047444/index.m3u8
天津卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000063/index.m3u8
云南卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000090000000215606/index.m3u8
重庆卫视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308825/index.m3u8
湖南金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007228/index.m3u8
湖南金鹰纪实,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063477/index.m3u8
湖南金鹰卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001247/index.m3u8
湖南金鹰卡通,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000039/index.m3u8
北京卡酷少儿,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000090000000215608/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047425/index.m3u8
湖南爱晚,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000044/index.m3u8
湖南茶频道,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000025000000316196/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001245/index.m3u8
湖南电视剧,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000037/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001246/index.m3u8
湖南电影,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000038/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001249/index.m3u8
湖南都市,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000041/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000008000000047426/index.m3u8
湖南国际,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000045/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000023000000196697/index.m3u8
湖南教育,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001016000000368716/index.m3u8
湖南经视,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000002000000113182/index.m3u8
湖南快乐垂钓,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000010000000040368/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000007000000001248/index.m3u8
湖南娱乐,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001001000000000040/index.m3u8
中国教育1,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000016000000007220/index.m3u8
中国教育1,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001007000000063289/index.m3u8
中国教育4,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000024000000361368/index.m3u8
中国教育4,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000001017000000440665/index.m3u8
河南文物宝库,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308848/index.m3u8
河南武术世界,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308859/index.m3u8
河南梨园,http://[2409:8087:5000:21::1016]:8089/180000001001/00000001000000000064000000308847/index.m3u8



🇨🇳 NewTV,#genre#

黑莓电影,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jdianying/index.m3u8
黑莓动画,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/donghuawg/index.m3u8
黑莓电竞,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/wmyx/index.m3u8
NewTV超级体育,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/cctv-5/index.m3u8
NewTV精品体育,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jtiyu/index.m3u8
NewTV健康有约,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/ljiankangyouyue/index.m3u8
NewTV军事评论,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/junshipl/index.m3u8
NewTV精品记录,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jingpinjl/index.m3u8
NewTV精品大剧,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jdaju/index.m3u8
NewTV古装剧场,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/guzhuangjc/index.m3u8
NewTV家庭剧场,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jiatingjc/index.m3u8
NewTV爱情喜剧,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/aiqingxj/index.m3u8
NewTV军旅剧场,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/junlvjc/index.m3u8
NewTV动作电影,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/dongzuody/index.m3u8
NewTV明星大片,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/mingxingdp/index.m3u8
NewTV海外剧场,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/xiqumd/index.m3u8
NewTV惊悚悬疑,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/jingsongxy/index.m3u8
NewTV农业致富,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/nongyezf/index.m3u8
NewTV金牌综艺,http://[2409:8087:3869:8021:1001::e5]:6610/ysten-businessmobile/live/saishijx/index.m3u8
NewTV农业致富,http://[2409:8087:3800:20:1000::805]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV武搏世界,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225656/index.m3u8
NewTV炫舞未来,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225707/index.m3u8
NewTV怡健康伴,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225666/index.m3u8
NewTV中国功夫,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225660/index.m3u8
NewTV综艺,http://[2409:8087:3869:8021:1001::e5]:6610/PLTV/88888910/224/3221225711/index.m3u8
哒啵赛事,http://[2409:8087:3800:20:1000::808]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8
哒啵赛事,http://[2409:8087:3800:20:1000::809]:8080/hwrr.jx.chinamobile.com/PLTV/88888888/224/3221225749/index.m3u8





🇨🇳 虎牙轮播,#genre#

周星驰,http://jiandjh.51vip.biz:35455/huya/11342412
林正英,http://jiandjh.51vip.biz:35455/huya/11342421
港台电影,http://jiandjh.51vip.biz:35455/huya/880261
欧美娱乐,http://jiandjh.51vip.biz:35455/huya/21059574
沈腾,http://jiandjh.51vip.biz:35455/huya/11601968
新三国,http://jiandjh.51vip.biz:35455/huya/11352944
徐克,http://jiandjh.51vip.biz:35455/huya/11352909
极限挑战],http://jiandjh.51vip.biz:35455/huya/11352914
庆余年,http://jiandjh.51vip.biz:35455/huya/11352960
陈翔六点半,http://jiandjh.51vip.biz:35455/huya/11274154
成龙,http://jiandjh.51vip.biz:35455/huya/11342386
电影,http://jiandjh.51vip.biz:35455/huya/618917
路飞,http://jiandjh.51vip.biz:35455/huya/16913382
刘德华,http://jiandjh.51vip.biz:35455/huya/11342424
止戈电影,http://jiandjh.51vip.biz:35455/huya/19863777
李连杰,http://jiandjh.51vip.biz:35455/huya/11342390
欧美电影,http://jiandjh.51vip.biz:35455/huya/11352880
科幻电影,http://jiandjh.51vip.biz:35455/huya/11602034
杰森·斯坦森,http://jiandjh.51vip.biz:35455/huya/21059588
红海行动,http://jiandjh.51vip.biz:35455/huya/11601986
生活大爆炸,http://jiandjh.51vip.biz:35455/huya/11342417
麻雀,http://jiandjh.51vip.biz:35455/huya/11352881
周润发,http://jiandjh.51vip.biz:35455/huya/11342387
经典高智商,http://jiandjh.51vip.biz:35455/huya/11352962
倩女幽魂,http://jiandjh.51vip.biz:35455/huya/11601970
朱雀青龙,http://jiandjh.51vip.biz:35455/huya/11352905
小鲤鱼,http://jiandjh.51vip.biz:35455/huya/11601961
警匪,http://jiandjh.51vip.biz:35455/huya/11352886
百鸟朝凤,http://jiandjh.51vip.biz:35455/huya/15894162
黑帮斗争,http://jiandjh.51vip.biz:35455/huya/11342419
悬疑推理,http://jiandjh.51vip.biz:35455/huya/17445539
好莱坞,http://jiandjh.51vip.biz:35455/huya/21059587
医馆笑传,http://jiandjh.51vip.biz:35455/huya/11352891
经典好片,http://jiandjh.51vip.biz:35455/huya/11342427
史诗级战争电影,http://jiandjh.51vip.biz:35455/huya/21059556
中国功夫,http://jiandjh.51vip.biz:35455/huya/11352941
精彩不断,http://jiandjh.51vip.biz:35455/huya/24396428
高分电影,http://jiandjh.51vip.biz:35455/huya/16615910
经典喜剧片,http://jiandjh.51vip.biz:35455/huya/11352894
徐峥,http://jiandjh.51vip.biz:35455/huya/11602043
异形世界,http://jiandjh.51vip.biz:35455/huya/21059577
神话,http://jiandjh.51vip.biz:35455/huya/11352913
电锯惊魂系列,http://jiandjh.51vip.biz:35455/huya/11352903
捉妖记,http://jiandjh.51vip.biz:35455/huya/11342414
欧美电影,http://jiandjh.51vip.biz:35455/huya/21059581
天雷滚滚,http://jiandjh.51vip.biz:35455/huya/11352945
喜剧专场,http://jiandjh.51vip.biz:35455/huya/11602044
金庸的武侠世界,http://jiandjh.51vip.biz:35455/huya/11342435
杨门女将,http://jiandjh.51vip.biz:35455/huya/11336590
天龙八部,http://jiandjh.51vip.biz:35455/huya/11602041
魔法世界,http://jiandjh.51vip.biz:35455/huya/21059580
文成公主,http://jiandjh.51vip.biz:35455/huya/11352974
许氏三杰,http://jiandjh.51vip.biz:35455/huya/11602033
精忠岳飞南征北战,http://jiandjh.51vip.biz:35455/huya/11336578
张卫健,http://jiandjh.51vip.biz:35455/huya/11342423
搞笑僵尸片,http://jiandjh.51vip.biz:35455/huya/11352963
国产青春,http://jiandjh.51vip.biz:35455/huya/11602075
孙悟空,http://jiandjh.51vip.biz:35455/huya/11342395
太空混战,http://jiandjh.51vip.biz:35455/huya/21059579
三国鼎立,http://jiandjh.51vip.biz:35455/huya/11602077
歪果仁动作,http://jiandjh.51vip.biz:35455/huya/21059552
冯小刚合集,http://jiandjh.51vip.biz:35455/huya/11352906
命案十三宗,http://jiandjh.51vip.biz:35455/huya/11601981
黄渤,http://jiandjh.51vip.biz:35455/huya/11352876
喜剧合家欢,http://jiandjh.51vip.biz:35455/huya/11352877
甄嬛传,http://jiandjh.51vip.biz:35455/huya/11601971
我是大哥大,http://jiandjh.51vip.biz:35455/huya/23652317
看救援电影,http://jiandjh.51vip.biz:35455/huya/21059586
金庸电影,http://jiandjh.51vip.biz:35455/huya/11352897

🇨🇳 斗鱼电影,#genre#



轮播电影01,http://epg.112114.xyz/douyu/2436390
轮播电影02,http://epg.112114.xyz/douyu/2793084
轮播电影03,http://epg.112114.xyz/douyu/6566671
轮播电影04,http://epg.112114.xyz/douyu/85894
轮播电影05,http://epg.112114.xyz/douyu/122402
轮播电影06,http://epg.112114.xyz/douyu/74374
轮播电影07,http://epg.112114.xyz/douyu/747764
轮播电影08,http://epg.112114.xyz/douyu/96577
轮播电影09,http://epg.112114.xyz/douyu/5802446
轮播电影10,http://epg.112114.xyz/douyu/20415
轮播电影11,http://epg.112114.xyz/douyu/315457
轮播电影12,http://epg.112114.xyz/douyu/431460
轮播电影13,http://epg.112114.xyz/douyu/252802
轮播电影14,http://epg.112114.xyz/douyu/36337
轮播电影15,http://epg.112114.xyz/douyu/263824
轮播电影16,http://epg.112114.xyz/douyu/4332
轮播电影17,http://epg.112114.xyz/douyu/6655271
轮播电影18,http://epg.112114.xyz/douyu/9275635
轮播电影19,http://epg.112114.xyz/douyu/2935323


周末电影,http://jiandjh.51vip.biz:35455/douyu/3637726
华语经典,http://jiandjh.51vip.biz:35455/douyu/434971
吃米滴虫,http://jiandjh.51vip.biz:35455/douyu/315457
神乐影片1,http://jiandjh.51vip.biz:35455/douyu/122402
神乐影片2,http://jiandjh.51vip.biz:35455/douyu/85894
贝爷MAX厅,http://jiandjh.51vip.biz:35455/douyu/4332
漫威影片,http://jiandjh.51vip.biz:35455/douyu/6140589
刘德华电影,http://jiandjh.51vip.biz:35455/douyu/2516864
喜剧经典,http://jiandjh.51vip.biz:35455/douyu/9650887
豆瓣高分,http://jiandjh.51vip.biz:35455/douyu/8770422
宇哥电影,http://jiandjh.51vip.biz:35455/douyu/413573
女神金电影,http://jiandjh.51vip.biz:35455/douyu/747764
贝爷影厅1,http://jiandjh.51vip.biz:35455/douyu/252802
贝爷影厅2,http://jiandjh.51vip.biz:35455/douyu/36337
霍格影片,http://jiandjh.51vip.biz:35455/douyu/8814650
冰冰经典电影,http://jiandjh.51vip.biz:35455/douyu/74374
奶虫恐怖电影,http://jiandjh.51vip.biz:35455/douyu/263824
避风港影院,http://jiandjh.51vip.biz:35455/douyu/9826611
恐怖经典,http://jiandjh.51vip.biz:35455/douyu/1165374
变种人电影,http://jiandjh.51vip.biz:35455/douyu/9651304
小U电影,http://jiandjh.51vip.biz:35455/douyu/96577
小宇60帧,http://jiandjh.51vip.biz:35455/douyu/323876
华语电影,http://jiandjh.51vip.biz:35455/douyu/3928
喜剧电影,http://jiandjh.51vip.biz:35455/douyu/9292492
译制影片,http://jiandjh.51vip.biz:35455/douyu/2436390
Liz陪看,http://jiandjh.51vip.biz:35455/douyu/7254536
女神金電影,http://jiandjh.51vip.biz:35455/douyu/747764
小小亭長,http://jiandjh.51vip.biz:35455/douyu/5802446
功夫港片,http://jiandjh.51vip.biz:35455/douyu/3637765
可樂,http://jiandjh.51vip.biz:35455/douyu/20415
貝貝影院,http://jiandjh.51vip.biz:35455/douyu/431460
邦德影院,http://jiandjh.51vip.biz:35455/douyu/9292499
林正英,http://jiandjh.51vip.biz:35455/douyu/7356023
邵氏影院,http://jiandjh.51vip.biz:35455/douyu/4246519
千部經典,http://jiandjh.51vip.biz:35455/douyu/7882691
恐怖,http://jiandjh.51vip.biz:35455/douyu/310926
桃花影院,http://jiandjh.51vip.biz:35455/douyu/7305938
菜園小餅,http://jiandjh.51vip.biz:35455/douyu/7701735
經典神劇,http://jiandjh.51vip.biz:35455/douyu/3700024
網神影廳,http://jiandjh.51vip.biz:35455/douyu/508118





🇨🇳 电视剧场,#genre#



国剧修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_77_720P_t10/c53_lb_77_720P_t10.m3u8?key
老剧超清修复,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_92_600_t10/c52_lb_92_600_t10.m3u8?key
华语院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_114_600_t10/c51_lb_114_600_t10.m3u8?key
院线电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_64_720P_t10/c52_lb_64_720P_t10.m3u8?key
高分电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_112_600_t10/c51_lb_112_600_t10.m3u8?key
票房冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_184_600_t10/c56_lb_184_600_t10.m3u8?key
日韩院线,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c53_lb_62_600_t10/c53_lb_62_600_t10.m3u8?key
经典港片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_110_600_t10/c51_lb_110_600_t10.m3u8?key
电影大片,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_183_600_t10/c56_lb_183_600_t10.m3u8?key
温情影院,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_113_600_t10/c51_lb_113_600_t10.m3u8?key
惊悚午夜场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_115_600_t10/c51_lb_115_600_t10.m3u8?key
粤语原声,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_185_600_t10/c56_lb_185_600_t10.m3u8?key
动画电影,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_118_600_t10/c51_lb_118_600_t10.m3u8?key
历史秘闻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_236_600_t10/c57_lb_236_600_t10.m3u8?key
军事观察,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_239_720P_t10/c57_lb_239_720P_t10.m3u8?key
经典纪实,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_220_600_t10/c56_lb_220_600_t10.m3u8?key
科学探索,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_108_720P_t10/c51_lb_108_720P_t10.m3u8?key
自然地理,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c52_lb_81_600_t10/c52_lb_81_600_t10.m3u8?key
央视大剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_90_600_t10/c54_lb_90_600_t10.m3u8?key
家庭剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_158_600_t10/c55_lb_158_600_t10.m3u8?key
收视冠军,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_230_720P_t10/c56_lb_230_720P_t10.m3u8?key
老年剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_179_600_t10/c56_lb_179_600_t10.m3u8?key
仙侠玄幻,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_148_600_t10/c55_lb_148_600_t10.m3u8?key
经典重温,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_137_600_t10/c55_lb_137_600_t10.m3u8?key
婚姻剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c56_lb_219_600_t10/c56_lb_219_600_t10.m3u8?key
情景喜剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_145_600_t10/c55_lb_145_600_t10.m3u8?key
热播电视剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_212_600_t10/c57_lb_212_600_t10.m3u8?key
口播年代剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_171_300_t10/c54_lb_171_300_t10.m3u8?key
抗战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_163_600_t10/c54_lb_163_600_t10.m3u8?key
宫庭正剧,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c54_lb_152_600_t10/c54_lb_152_600_t10.m3u8?key
怀旧剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c51_lb_109_600_t10/c51_lb_109_600_t10.m3u8?key
军旅剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_144_600_t10/c55_lb_144_600_t10.m3u8?key
权谋剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_167_600_t10/c55_lb_167_600_t10.m3u8?key
谍战剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c57_lb_216_600_t10/c57_lb_216_600_t10.m3u8?key
青春剧场,http://bj.new1cloud.com/bdcdncmn3-inter-71edge-com.new1cloud.com/tslive/c55_lb_147_720P_t10/c55_lb_147_720P_t10.m3u8?key
